datetime,open,high,low,close
2021-04-22 17:28:00,0.77146,0.77149,0.77139,0.77145
2021-04-22 17:29:00,0.77146,0.7715,0.77114,0.77116
2021-04-22 17:30:00,0.77115,0.77125,0.77109,0.77116
2021-04-22 17:31:00,0.77115,0.77138,0.77115,0.77136
2021-04-22 17:32:00,0.77138,0.7715,0.77136,0.77144
2021-04-22 17:33:00,0.77145,0.77159,0.77144,0.77159
2021-04-22 17:34:00,0.77158,0.77183,0.77158,0.77175
2021-04-22 17:35:00,0.77175,0.77178,0.77154,0.77156
2021-04-22 17:36:00,0.77155,0.77156,0.77148,0.7715
2021-04-22 17:37:00,0.7715,0.7715,0.77139,0.77145
2021-04-22 17:38:00,0.77145,0.7716,0.77145,0.77157
2021-04-22 17:39:00,0.77159,0.77168,0.77155,0.77155
2021-04-22 17:40:00,0.77154,0.77158,0.77151,0.77157
2021-04-22 17:41:00,0.77156,0.77169,0.77156,0.77166
2021-04-22 17:42:00,0.77166,0.77195,0.77166,0.77195
2021-04-22 17:43:00,0.77194,0.77216,0.77192,0.77212
2021-04-22 17:44:00,0.7721,0.7721,0.77191,0.77193
2021-04-22 17:45:00,0.77194,0.77194,0.77181,0.77186
2021-04-22 17:46:00,0.77189,0.77194,0.77177,0.77178
2021-04-22 17:47:00,0.77177,0.77201,0.77168,0.77201
2021-04-22 17:48:00,0.77202,0.77202,0.77186,0.77201
2021-04-22 17:49:00,0.77201,0.77201,0.77192,0.77195
2021-04-22 17:50:00,0.77197,0.77199,0.7718,0.77188
2021-04-22 17:51:00,0.77189,0.77209,0.77188,0.77204
2021-04-22 17:52:00,0.77204,0.77235,0.772,0.77235
2021-04-22 17:53:00,0.77237,0.77248,0.77234,0.77244
2021-04-22 17:54:00,0.77243,0.77261,0.77238,0.77259
2021-04-22 17:55:00,0.77258,0.77269,0.7725,0.77262
2021-04-22 17:56:00,0.77262,0.77262,0.77251,0.77261
2021-04-22 17:57:00,0.77262,0.77286,0.77262,0.7728
2021-04-22 17:58:00,0.77281,0.77292,0.7727,0.77292
2021-04-22 17:59:00,0.77292,0.77296,0.77282,0.77295
2021-04-22 18:00:00,0.77295,0.77296,0.77285,0.77285
2021-04-22 18:01:00,0.77287,0.77288,0.7726,0.77267
2021-04-22 18:02:00,0.77266,0.77268,0.77245,0.77247
2021-04-22 18:03:00,0.77247,0.77257,0.77246,0.77257
2021-04-22 18:04:00,0.77256,0.77271,0.77256,0.77265
2021-04-22 18:05:00,0.77265,0.77281,0.77262,0.7728
2021-04-22 18:06:00,0.7728,0.77287,0.77268,0.77285
2021-04-22 18:07:00,0.77287,0.77289,0.77277,0.77279
2021-04-22 18:08:00,0.77278,0.77296,0.77277,0.77295
2021-04-22 18:09:00,0.77295,0.77347,0.77291,0.77346
2021-04-22 18:10:00,0.77345,0.77348,0.77303,0.77307
2021-04-22 18:11:00,0.77306,0.77322,0.77304,0.77322
2021-04-22 18:12:00,0.77323,0.77341,0.77313,0.77327
2021-04-22 18:13:00,0.77325,0.77325,0.77301,0.77301
2021-04-22 18:14:00,0.77301,0.77301,0.77295,0.77297
2021-04-22 18:15:00,0.77296,0.77312,0.77296,0.77302
2021-04-22 18:16:00,0.77304,0.77309,0.77301,0.77306
2021-04-22 18:17:00,0.77307,0.77311,0.77295,0.77298
2021-04-22 18:18:00,0.77297,0.773,0.77291,0.77293
2021-04-22 18:19:00,0.77297,0.77297,0.77275,0.77275
2021-04-22 18:20:00,0.77275,0.77297,0.77275,0.77297
2021-04-22 18:21:00,0.77297,0.77297,0.77275,0.77279
2021-04-22 18:22:00,0.7728,0.77287,0.7727,0.77277
2021-04-22 18:23:00,0.77278,0.77281,0.77271,0.7728
2021-04-22 18:24:00,0.7728,0.77282,0.77267,0.7727
2021-04-22 18:25:00,0.77269,0.77269,0.77255,0.7726
2021-04-22 18:26:00,0.77259,0.7726,0.77255,0.77256
2021-04-22 18:27:00,0.77259,0.77259,0.7725,0.77254
2021-04-22 18:28:00,0.77255,0.77257,0.77242,0.77246
2021-04-22 18:29:00,0.77245,0.77245,0.77232,0.77234
2021-04-22 18:30:00,0.77231,0.77231,0.7721,0.77217
2021-04-22 18:31:00,0.77218,0.77227,0.77216,0.77218
2021-04-22 18:32:00,0.77219,0.77242,0.77219,0.77234
2021-04-22 18:33:00,0.77235,0.77236,0.77221,0.77227
2021-04-22 18:34:00,0.77227,0.77243,0.77224,0.77233
2021-04-22 18:35:00,0.77235,0.77241,0.77231,0.77231
2021-04-22 18:36:00,0.77231,0.77245,0.77229,0.77231
2021-04-22 18:37:00,0.77231,0.77231,0.77224,0.7723
2021-04-22 18:38:00,0.7723,0.77237,0.77223,0.7723
2021-04-22 18:39:00,0.77228,0.77231,0.7722,0.77224
2021-04-22 18:40:00,0.77223,0.77225,0.7722,0.77225
2021-04-22 18:41:00,0.77226,0.77236,0.77224,0.7723
2021-04-22 18:42:00,0.77229,0.77241,0.77229,0.77241
2021-04-22 18:43:00,0.77241,0.77244,0.77232,0.7724
2021-04-22 18:44:00,0.77239,0.77247,0.77238,0.77243
2021-04-22 18:45:00,0.77243,0.77245,0.77232,0.77235
2021-04-22 18:46:00,0.77235,0.77238,0.77231,0.77232
2021-04-22 18:47:00,0.77233,0.77246,0.77233,0.77246
2021-04-22 18:48:00,0.77245,0.77255,0.77241,0.77251
2021-04-22 18:49:00,0.77248,0.77251,0.77243,0.77245
2021-04-22 18:50:00,0.77245,0.77256,0.77245,0.77255
2021-04-22 18:51:00,0.77256,0.77258,0.77252,0.77254
2021-04-22 18:52:00,0.77255,0.77262,0.77255,0.77262
2021-04-22 18:53:00,0.77266,0.77273,0.77258,0.77261
2021-04-22 18:54:00,0.77263,0.77263,0.77253,0.77254
2021-04-22 18:55:00,0.77255,0.77263,0.77253,0.77256
2021-04-22 18:56:00,0.77255,0.77271,0.77254,0.77269
2021-04-22 18:57:00,0.77271,0.77271,0.77246,0.77246
2021-04-22 18:58:00,0.77244,0.77252,0.77241,0.77249
2021-04-22 18:59:00,0.77247,0.77253,0.77241,0.77241
2021-04-22 19:00:00,0.77242,0.77247,0.77238,0.77243
2021-04-22 19:01:00,0.77242,0.77245,0.77236,0.77238
2021-04-22 19:02:00,0.77238,0.77242,0.77231,0.77232
2021-04-22 19:03:00,0.77232,0.77237,0.77226,0.77236
2021-04-22 19:04:00,0.7724,0.77241,0.7722,0.77224
2021-04-22 19:05:00,0.77224,0.77227,0.7722,0.77225
2021-04-22 19:06:00,0.77225,0.77229,0.77221,0.77226
2021-04-22 19:07:00,0.77227,0.77231,0.77216,0.77216
2021-04-22 19:08:00,0.77217,0.77219,0.77208,0.77217
2021-04-22 19:09:00,0.77216,0.77223,0.77216,0.77222
2021-04-22 19:10:00,0.77224,0.77236,0.77224,0.77234
2021-04-22 19:11:00,0.77234,0.77245,0.77234,0.7724
2021-04-22 19:12:00,0.7724,0.77246,0.7724,0.77243
2021-04-22 19:13:00,0.77242,0.77251,0.77241,0.77249
2021-04-22 19:14:00,0.77248,0.77254,0.77247,0.77251
2021-04-22 19:15:00,0.77249,0.77262,0.77249,0.77262
2021-04-22 19:16:00,0.77261,0.77277,0.77257,0.77271
2021-04-22 19:17:00,0.77271,0.77287,0.77271,0.77282
2021-04-22 19:18:00,0.77282,0.77291,0.77282,0.77291
2021-04-22 19:19:00,0.77289,0.77308,0.77287,0.77308
2021-04-22 19:20:00,0.77307,0.77313,0.77306,0.77306
2021-04-22 19:21:00,0.77307,0.77309,0.77301,0.77306
2021-04-22 19:22:00,0.77306,0.7732,0.77306,0.77316
2021-04-22 19:23:00,0.77317,0.77333,0.77317,0.77331
2021-04-22 19:24:00,0.77332,0.77334,0.77326,0.7733
2021-04-22 19:25:00,0.77331,0.77342,0.7733,0.77342
2021-04-22 19:26:00,0.77341,0.77341,0.7732,0.7732
2021-04-22 19:27:00,0.7732,0.77329,0.77318,0.77318
2021-04-22 19:28:00,0.77316,0.77317,0.7731,0.7731
2021-04-22 19:29:00,0.77308,0.77318,0.77307,0.77316
2021-04-22 19:30:00,0.77315,0.77322,0.77314,0.77319
2021-04-22 19:31:00,0.7732,0.77327,0.77302,0.77302
2021-04-22 19:32:00,0.77302,0.77305,0.77292,0.77297
2021-04-22 19:33:00,0.77296,0.77296,0.77287,0.77288
2021-04-22 19:34:00,0.77287,0.77292,0.77285,0.77286
2021-04-22 19:35:00,0.77286,0.77287,0.77279,0.7728
2021-04-22 19:36:00,0.77281,0.77287,0.77262,0.77263
2021-04-22 19:37:00,0.77261,0.77263,0.77254,0.77261
2021-04-22 19:38:00,0.77261,0.77281,0.7726,0.77274
2021-04-22 19:39:00,0.77274,0.77276,0.77267,0.77267
2021-04-22 19:40:00,0.77266,0.77275,0.77266,0.77271
2021-04-22 19:41:00,0.77271,0.77272,0.7726,0.77264
2021-04-22 19:42:00,0.77266,0.7727,0.77264,0.77269
2021-04-22 19:43:00,0.77268,0.77271,0.77259,0.77264
2021-04-22 19:44:00,0.77265,0.77267,0.77259,0.7726
2021-04-22 19:45:00,0.77261,0.77266,0.77258,0.7726
2021-04-22 19:46:00,0.7726,0.77267,0.77259,0.77261
2021-04-22 19:47:00,0.77261,0.77262,0.77257,0.77261
2021-04-22 19:48:00,0.77262,0.77266,0.77259,0.77262
2021-04-22 19:49:00,0.77261,0.77267,0.77256,0.7726
2021-04-22 19:50:00,0.77259,0.7726,0.77254,0.77259
2021-04-22 19:51:00,0.7726,0.77261,0.77247,0.7725
2021-04-22 19:52:00,0.77251,0.77254,0.77249,0.7725
2021-04-22 19:53:00,0.77247,0.77257,0.77247,0.77256
2021-04-22 19:54:00,0.77255,0.77255,0.77239,0.7724
2021-04-22 19:55:00,0.77241,0.77244,0.77229,0.77239
2021-04-22 19:56:00,0.7724,0.77241,0.77229,0.77241
2021-04-22 19:57:00,0.77242,0.7725,0.7724,0.7724
2021-04-22 19:58:00,0.7724,0.77249,0.7724,0.77245
2021-04-22 19:59:00,0.77246,0.77246,0.77235,0.7724
2021-04-22 20:00:00,0.7724,0.77242,0.77237,0.7724
2021-04-22 20:01:00,0.77242,0.77242,0.77238,0.77239
2021-04-22 20:02:00,0.77243,0.77244,0.77225,0.77225
2021-04-22 20:03:00,0.77226,0.7723,0.77224,0.77225
2021-04-22 20:04:00,0.77227,0.77229,0.77222,0.77226
2021-04-22 20:05:00,0.77225,0.77232,0.7722,0.7722
2021-04-22 20:06:00,0.77222,0.77225,0.77192,0.77221
2021-04-22 20:07:00,0.77221,0.77221,0.77105,0.77119
2021-04-22 20:08:00,0.77115,0.77123,0.77091,0.77099
2021-04-22 20:09:00,0.77101,0.77123,0.77098,0.77118
2021-04-22 20:10:00,0.77118,0.77118,0.77089,0.77096
2021-04-22 20:11:00,0.77095,0.77097,0.77071,0.77082
2021-04-22 20:12:00,0.77084,0.77087,0.77065,0.77065
2021-04-22 20:13:00,0.77064,0.77078,0.77057,0.77073
2021-04-22 20:14:00,0.77071,0.7711,0.77066,0.77103
2021-04-22 20:15:00,0.77102,0.77102,0.77083,0.77098
2021-04-22 20:16:00,0.77101,0.77106,0.77089,0.77089
2021-04-22 20:17:00,0.7709,0.77094,0.77074,0.77074
2021-04-22 20:18:00,0.77073,0.77075,0.7706,0.77064
2021-04-22 20:19:00,0.77063,0.77063,0.77038,0.77043
2021-04-22 20:20:00,0.77044,0.77044,0.7702,0.77024
2021-04-22 20:21:00,0.77025,0.77062,0.7702,0.77061
2021-04-22 20:22:00,0.77061,0.77084,0.77053,0.77083
2021-04-22 20:23:00,0.77081,0.77127,0.77081,0.77121
2021-04-22 20:24:00,0.7712,0.77125,0.77111,0.77122
2021-04-22 20:25:00,0.77121,0.77132,0.77115,0.77127
2021-04-22 20:26:00,0.77127,0.77139,0.77124,0.77134
2021-04-22 20:27:00,0.77134,0.77157,0.77129,0.77155
2021-04-22 20:28:00,0.77155,0.77173,0.77153,0.77167
2021-04-22 20:29:00,0.77167,0.7718,0.7715,0.77152
2021-04-22 20:30:00,0.77154,0.77154,0.77126,0.77135
2021-04-22 20:31:00,0.77133,0.77133,0.77116,0.77128
2021-04-22 20:32:00,0.77127,0.77131,0.77111,0.77117
2021-04-22 20:33:00,0.77116,0.77131,0.77111,0.77127
2021-04-22 20:34:00,0.77122,0.77144,0.77114,0.77144
2021-04-22 20:35:00,0.77143,0.77149,0.77127,0.77138
2021-04-22 20:36:00,0.77136,0.7714,0.77123,0.77128
2021-04-22 20:37:00,0.77128,0.77132,0.77114,0.77115
2021-04-22 20:38:00,0.77113,0.7712,0.77104,0.77115
2021-04-22 20:39:00,0.77116,0.7713,0.77112,0.77121
2021-04-22 20:40:00,0.7712,0.7712,0.771,0.77103
2021-04-22 20:41:00,0.77103,0.77107,0.77095,0.77102
2021-04-22 20:42:00,0.77104,0.77104,0.77079,0.7708
2021-04-22 20:43:00,0.7708,0.77094,0.77078,0.77081
2021-04-22 20:44:00,0.77082,0.77095,0.77067,0.77068
2021-04-22 20:45:00,0.77067,0.77094,0.77066,0.77088
2021-04-22 20:46:00,0.77086,0.77106,0.77086,0.771
2021-04-22 20:47:00,0.77099,0.77104,0.77094,0.771
2021-04-22 20:48:00,0.77101,0.77103,0.77084,0.77085
2021-04-22 20:49:00,0.77085,0.77091,0.77068,0.77075
2021-04-22 20:50:00,0.77075,0.77076,0.77057,0.77059
2021-04-22 20:51:00,0.77059,0.77077,0.77058,0.77076
2021-04-22 20:52:00,0.77075,0.77076,0.77059,0.77059
2021-04-22 20:53:00,0.77058,0.7707,0.77054,0.77054
2021-04-22 20:54:00,0.77055,0.77071,0.77054,0.77056
2021-04-22 20:55:00,0.77055,0.77072,0.7705,0.77055
2021-04-22 20:56:00,0.77053,0.77063,0.77053,0.77053
2021-04-22 20:57:00,0.77055,0.77076,0.77054,0.77074
2021-04-22 20:58:00,0.77075,0.77094,0.7707,0.77091
2021-04-22 20:59:00,0.77091,0.77093,0.77081,0.77082
2021-04-22 21:00:00,0.7708,0.7708,0.77034,0.77052
2021-04-22 21:01:00,0.77051,0.77057,0.77027,0.77027
2021-04-22 21:02:00,0.77029,0.77044,0.77007,0.77009
2021-04-22 21:03:00,0.7701,0.77018,0.7698,0.76987
2021-04-22 21:04:00,0.76991,0.77008,0.76986,0.77008
2021-04-22 21:05:00,0.77007,0.77055,0.76991,0.77055
2021-04-22 21:06:00,0.77054,0.77054,0.76977,0.76987
2021-04-22 21:07:00,0.76987,0.77001,0.76967,0.7697
2021-04-22 21:08:00,0.76974,0.76975,0.76905,0.76947
2021-04-22 21:09:00,0.76946,0.76973,0.76946,0.76952
2021-04-22 21:10:00,0.76951,0.76962,0.76922,0.76961
2021-04-22 21:11:00,0.76961,0.76975,0.76952,0.76958
2021-04-22 21:12:00,0.76958,0.76971,0.76951,0.76954
2021-04-22 21:13:00,0.76952,0.76986,0.76951,0.76984
2021-04-22 21:14:00,0.76984,0.77004,0.76982,0.77004
2021-04-22 21:15:00,0.76999,0.76999,0.76967,0.76971
2021-04-22 21:16:00,0.76971,0.76982,0.76966,0.76974
2021-04-22 21:17:00,0.76972,0.76985,0.76966,0.76985
2021-04-22 21:18:00,0.76987,0.7699,0.76976,0.76976
2021-04-22 21:19:00,0.76976,0.76988,0.76972,0.76983
2021-04-22 21:20:00,0.76986,0.76988,0.76977,0.76985
2021-04-22 21:21:00,0.76985,0.76985,0.76968,0.76975
2021-04-22 21:22:00,0.76974,0.76977,0.76946,0.76949
2021-04-22 21:23:00,0.7695,0.76963,0.76947,0.76961
2021-04-22 21:24:00,0.76962,0.76975,0.7696,0.76971
2021-04-22 21:25:00,0.76972,0.76973,0.76951,0.76952
2021-04-22 21:26:00,0.76954,0.76968,0.76954,0.76968
2021-04-22 21:27:00,0.76967,0.76996,0.76967,0.76996
2021-04-22 21:28:00,0.76996,0.77008,0.76988,0.77006
2021-04-22 21:29:00,0.77004,0.77014,0.77002,0.77014
2021-04-22 21:30:00,0.77015,0.77015,0.76997,0.77002
2021-04-22 21:31:00,0.77002,0.77002,0.76991,0.76994
2021-04-22 21:32:00,0.76993,0.77006,0.76991,0.76991
2021-04-22 21:33:00,0.76992,0.77001,0.76991,0.76997
2021-04-22 21:34:00,0.76998,0.7701,0.76995,0.7701
2021-04-22 21:35:00,0.7701,0.77019,0.77009,0.77017
2021-04-22 21:36:00,0.77016,0.7703,0.77015,0.77027
2021-04-22 21:37:00,0.77025,0.77031,0.77016,0.7703
2021-04-22 21:38:00,0.77028,0.77032,0.77013,0.77013
2021-04-22 21:39:00,0.77013,0.77026,0.77011,0.77023
2021-04-22 21:40:00,0.77023,0.77026,0.77013,0.77023
2021-04-22 21:41:00,0.77024,0.77036,0.77024,0.77034
2021-04-22 21:42:00,0.77033,0.77036,0.77025,0.77036
2021-04-22 21:43:00,0.77036,0.77042,0.77034,0.77041
2021-04-22 21:44:00,0.77041,0.77057,0.77041,0.77057
2021-04-22 21:45:00,0.77058,0.77067,0.77058,0.77066
2021-04-22 21:46:00,0.77067,0.77069,0.77056,0.77067
2021-04-22 21:47:00,0.77067,0.77068,0.77053,0.77054
2021-04-22 21:48:00,0.77055,0.77067,0.77054,0.77065
2021-04-22 21:49:00,0.77063,0.77063,0.77038,0.77045
2021-04-22 21:50:00,0.77047,0.77053,0.77042,0.77044
2021-04-22 21:51:00,0.77045,0.77046,0.77032,0.77034
2021-04-22 21:52:00,0.77034,0.77042,0.77034,0.77041
2021-04-22 21:53:00,0.77041,0.7705,0.77037,0.77047
2021-04-22 21:54:00,0.77049,0.77061,0.77049,0.77058
2021-04-22 21:55:00,0.77058,0.77065,0.77056,0.77063
2021-04-22 21:56:00,0.7706,0.7707,0.77058,0.77069
2021-04-22 21:57:00,0.77068,0.7707,0.77064,0.77068
2021-04-22 21:58:00,0.77067,0.77078,0.77067,0.77076
2021-04-22 21:59:00,0.77077,0.77086,0.77069,0.77081
2021-04-22 22:00:00,0.77079,0.77079,0.77058,0.77071
2021-04-22 22:01:00,0.77075,0.771,0.77074,0.77095
2021-04-22 22:02:00,0.77097,0.77097,0.7708,0.77081
2021-04-22 22:03:00,0.7708,0.77086,0.7708,0.77084
2021-04-22 22:04:00,0.77084,0.77084,0.77078,0.77084
2021-04-22 22:05:00,0.77084,0.77087,0.77081,0.77084
2021-04-22 22:06:00,0.77085,0.77094,0.77073,0.77076
2021-04-22 22:07:00,0.77075,0.77077,0.7706,0.77065
2021-04-22 22:08:00,0.77066,0.77077,0.77061,0.77061
2021-04-22 22:09:00,0.77059,0.7706,0.7705,0.77058
2021-04-22 22:10:00,0.77062,0.77064,0.77058,0.77061
2021-04-22 22:11:00,0.77061,0.77074,0.77061,0.77071
2021-04-22 22:12:00,0.77068,0.77071,0.7706,0.77062
2021-04-22 22:13:00,0.77063,0.77085,0.77063,0.77085
2021-04-22 22:14:00,0.77085,0.7709,0.77076,0.77081
2021-04-22 22:15:00,0.77081,0.77082,0.77072,0.77082
2021-04-22 22:16:00,0.77083,0.77084,0.77069,0.77069
2021-04-22 22:17:00,0.77069,0.77071,0.77059,0.77059
2021-04-22 22:18:00,0.77057,0.77057,0.77039,0.7704
2021-04-22 22:19:00,0.77041,0.7706,0.7704,0.77054
2021-04-22 22:20:00,0.77055,0.77063,0.77051,0.77061
2021-04-22 22:21:00,0.77062,0.77078,0.7706,0.77074
2021-04-22 22:22:00,0.77076,0.77076,0.77049,0.77052
2021-04-22 22:23:00,0.7705,0.77056,0.77049,0.77054
2021-04-22 22:24:00,0.77052,0.77052,0.77035,0.77036
2021-04-22 22:25:00,0.77038,0.77046,0.77032,0.77043
2021-04-22 22:26:00,0.77044,0.77045,0.77037,0.77043
2021-04-22 22:27:00,0.77042,0.77044,0.77035,0.77038
2021-04-22 22:28:00,0.77037,0.77055,0.77035,0.77051
2021-04-22 22:29:00,0.77053,0.77064,0.77043,0.7706
2021-04-22 22:30:00,0.77059,0.77069,0.77058,0.77069
2021-04-22 22:31:00,0.77068,0.77077,0.77065,0.77073
2021-04-22 22:32:00,0.77073,0.77076,0.77063,0.77075
2021-04-22 22:33:00,0.77075,0.77082,0.77072,0.7708
2021-04-22 22:34:00,0.77078,0.77086,0.77076,0.77084
2021-04-22 22:35:00,0.77084,0.77086,0.7708,0.77086
2021-04-22 22:36:00,0.77088,0.77105,0.77088,0.77104
2021-04-22 22:37:00,0.77105,0.7711,0.77094,0.77098
2021-04-22 22:38:00,0.77097,0.77097,0.77084,0.77086
2021-04-22 22:39:00,0.77086,0.77098,0.77085,0.77095
2021-04-22 22:40:00,0.77095,0.77104,0.77095,0.77103
2021-04-22 22:41:00,0.77103,0.77106,0.77103,0.77104
2021-04-22 22:42:00,0.77105,0.77111,0.771,0.77105
2021-04-22 22:43:00,0.77105,0.77106,0.7709,0.77091
2021-04-22 22:44:00,0.77092,0.77097,0.77088,0.77088
2021-04-22 22:45:00,0.7709,0.77123,0.7709,0.77123
2021-04-22 22:46:00,0.77122,0.7713,0.7712,0.77126
2021-04-22 22:47:00,0.77126,0.77126,0.77115,0.77121
2021-04-22 22:48:00,0.7712,0.7712,0.77115,0.77115
2021-04-22 22:49:00,0.77116,0.77116,0.77084,0.77088
2021-04-22 22:50:00,0.7709,0.77103,0.7709,0.77098
2021-04-22 22:51:00,0.77098,0.77104,0.77093,0.77093
2021-04-22 22:52:00,0.77093,0.77095,0.77087,0.77088
2021-04-22 22:53:00,0.7709,0.77098,0.77086,0.77096
2021-04-22 22:54:00,0.77094,0.77098,0.77094,0.77096
2021-04-22 22:55:00,0.77096,0.77104,0.7707,0.7707
2021-04-22 22:56:00,0.7707,0.77074,0.77063,0.77065
2021-04-22 22:57:00,0.77068,0.77076,0.77056,0.77075
2021-04-22 22:58:00,0.77076,0.77081,0.77068,0.77068
2021-04-22 22:59:00,0.77067,0.77074,0.77063,0.77067
2021-04-22 23:00:00,0.77065,0.77083,0.77061,0.77081
2021-04-22 23:01:00,0.77079,0.77094,0.77079,0.77094
2021-04-22 23:02:00,0.77093,0.77093,0.77084,0.77084
2021-04-22 23:03:00,0.77085,0.77092,0.77085,0.77089
2021-04-22 23:04:00,0.7709,0.77095,0.77088,0.77093
2021-04-22 23:05:00,0.77095,0.77095,0.77093,0.77094
2021-04-22 23:06:00,0.77094,0.77099,0.77094,0.77099
2021-04-22 23:07:00,0.77099,0.77099,0.77097,0.77099
2021-04-22 23:08:00,0.77101,0.77107,0.77101,0.77106
2021-04-22 23:09:00,0.77105,0.77111,0.77105,0.77109
2021-04-22 23:10:00,0.7711,0.7711,0.77106,0.77106
2021-04-22 23:11:00,0.77106,0.7711,0.77104,0.77109
2021-04-22 23:12:00,0.77111,0.77113,0.77102,0.77103
2021-04-22 23:13:00,0.77104,0.77108,0.77099,0.77108
2021-04-22 23:14:00,0.77108,0.77117,0.77105,0.77117
2021-04-22 23:15:00,0.77119,0.7712,0.77116,0.77116
2021-04-22 23:16:00,0.77116,0.77116,0.77115,0.77115
2021-04-22 23:17:00,0.77116,0.77116,0.77113,0.77114
2021-04-22 23:18:00,0.77113,0.77114,0.77113,0.77113
2021-04-22 23:19:00,0.77112,0.77112,0.77107,0.77107
2021-04-22 23:20:00,0.77108,0.7711,0.77103,0.77104
2021-04-22 23:21:00,0.77101,0.77101,0.77099,0.77099
2021-04-22 23:24:00,0.77097,0.77097,0.77097,0.77097
2021-04-22 23:25:00,0.77097,0.77097,0.77095,0.77096
2021-04-22 23:26:00,0.77094,0.77094,0.77093,0.77093
2021-04-22 23:27:00,0.77093,0.77093,0.77087,0.77087
2021-04-22 23:28:00,0.77087,0.77089,0.77086,0.77086
2021-04-22 23:29:00,0.77085,0.77086,0.77083,0.77084
2021-04-22 23:30:00,0.77084,0.77084,0.7708,0.77081
2021-04-22 23:31:00,0.77083,0.77092,0.77082,0.77092
2021-04-22 23:32:00,0.77092,0.77092,0.77088,0.77089
2021-04-22 23:33:00,0.77088,0.77088,0.77084,0.77084
2021-04-22 23:34:00,0.77085,0.77085,0.77068,0.77068
2021-04-22 23:35:00,0.77069,0.77077,0.77068,0.77076
2021-04-22 23:36:00,0.77077,0.77077,0.77073,0.77073
2021-04-22 23:37:00,0.77074,0.77078,0.77066,0.77069
2021-04-22 23:38:00,0.77068,0.7707,0.77067,0.77069
2021-04-22 23:39:00,0.77068,0.77068,0.77067,0.77067
2021-04-22 23:40:00,0.77068,0.7707,0.77067,0.77068
2021-04-22 23:41:00,0.77069,0.77071,0.77069,0.77071
2021-04-22 23:42:00,0.77071,0.77073,0.77071,0.77071
2021-04-22 23:43:00,0.77069,0.77075,0.77069,0.77074
2021-04-22 23:44:00,0.77073,0.77073,0.77073,0.77073
2021-04-22 23:45:00,0.77073,0.77073,0.77067,0.77067
2021-04-22 23:46:00,0.77068,0.7707,0.77068,0.77068
2021-04-22 23:47:00,0.77069,0.77069,0.77066,0.77067
2021-04-22 23:48:00,0.77067,0.77067,0.77053,0.77057
2021-04-22 23:49:00,0.7706,0.77061,0.77055,0.77061
2021-04-22 23:50:00,0.77064,0.77068,0.77059,0.77068
2021-04-22 23:51:00,0.77068,0.77069,0.77068,0.77068
2021-04-22 23:52:00,0.77069,0.77071,0.77068,0.7707
2021-04-22 23:53:00,0.7707,0.7707,0.77069,0.7707
2021-04-22 23:54:00,0.7707,0.7707,0.77069,0.77069
2021-04-22 23:55:00,0.77073,0.77081,0.77073,0.77079
2021-04-22 23:56:00,0.7708,0.77082,0.77076,0.77076
2021-04-22 23:57:00,0.77076,0.77078,0.77076,0.77076
2021-04-22 23:58:00,0.77076,0.77076,0.77069,0.7707
2021-04-23 00:00:00,0.77053,0.77053,0.77041,0.77041
2021-04-23 00:01:00,0.77041,0.77041,0.77033,0.77036
2021-04-23 00:02:00,0.77038,0.77048,0.77038,0.77048
2021-04-23 00:04:00,0.77047,0.77047,0.77047,0.77047
2021-04-23 00:05:00,0.77047,0.77048,0.77047,0.77048
2021-04-23 00:06:00,0.77044,0.77044,0.77044,0.77044
2021-04-23 00:07:00,0.77036,0.77036,0.77036,0.77036
2021-04-23 00:10:00,0.77051,0.77051,0.7705,0.7705
2021-04-23 00:11:00,0.77043,0.77043,0.77043,0.77043
2021-04-23 00:13:00,0.77047,0.77047,0.77043,0.77044
2021-04-23 00:14:00,0.77042,0.77042,0.77041,0.77041
2021-04-23 00:15:00,0.77038,0.7704,0.77031,0.7704
2021-04-23 00:16:00,0.7704,0.7704,0.76933,0.76971
2021-04-23 00:17:00,0.77036,0.77045,0.76961,0.7704
2021-04-23 00:18:00,0.77047,0.77048,0.77032,0.77043
2021-04-23 00:19:00,0.77041,0.77064,0.77041,0.77064
2021-04-23 00:20:00,0.76982,0.77028,0.76982,0.77025
2021-04-23 00:21:00,0.76978,0.77037,0.76975,0.77032
2021-04-23 00:22:00,0.77032,0.77034,0.77032,0.77032
2021-04-23 00:23:00,0.77031,0.77039,0.77031,0.77039
2021-04-23 00:24:00,0.77037,0.77037,0.77036,0.77036
2021-04-23 00:25:00,0.77031,0.77035,0.77031,0.77035
2021-04-23 00:26:00,0.77036,0.77046,0.77036,0.77046
2021-04-23 00:27:00,0.7704,0.77041,0.77037,0.77037
2021-04-23 00:28:00,0.77036,0.77042,0.77036,0.77039
2021-04-23 00:29:00,0.77034,0.77034,0.77034,0.77034
2021-04-23 00:30:00,0.77034,0.7704,0.77034,0.77038
2021-04-23 00:31:00,0.77037,0.77037,0.77037,0.77037
2021-04-23 00:32:00,0.77036,0.77042,0.77036,0.77039
2021-04-23 00:33:00,0.77039,0.77039,0.77036,0.77039
2021-04-23 00:34:00,0.77038,0.77045,0.77038,0.77045
2021-04-23 00:35:00,0.77045,0.77045,0.77043,0.77044
2021-04-23 00:36:00,0.77043,0.77043,0.7704,0.77042
2021-04-23 00:37:00,0.77041,0.77042,0.77041,0.77041
2021-04-23 00:38:00,0.77042,0.77042,0.77042,0.77042
